id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
9317,CCL20-0001825,Active,Annual,Cultivation -  Specialty Mixed-Light Tier 1,Adult-Use,10/30/20,10/30/22,10/14/21 0:00,Medardo Olea,Data Not Available,MEDARDO OLEA,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 267-0477,219-051-004-000,,
9318,CCL20-0001827,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,5/27/21,5/27/22,5/27/21 0:00,Green Crows LLC,Data Not Available,jonathan crough,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 798-7278,033-120-013,,
9319,CCL20-0001828,Active,Provisional,Cultivation -  Specialty Indoor,Adult-Use,12/23/20,12/23/21,10/24/21 0:00,"Sylmar Discount Collective, Inc.",Data Not Available,"Mohammad Saadatmandi, Timothy Harl",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Data Not Available,(760) 550-4674,Data Not Available,,
9320,CCL20-0001829,Active,Annual,Cultivation -  Medium Mixed-Light Tier 2,Adult-Use,1/29/21,1/29/22,1/29/21 0:00,"AMPEG, Inc.",Data Not Available,Brett Gratzel,Corporation,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(530) 520-2146,005-010-03,,
9321,CCL20-0001830,Active,Annual,Cultivation -  Small Outdoor,Adult-Use,9/24/20,9/24/22,9/16/21 0:00,"MountainCraft, LLC",Data Not Available,Data Not Available,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Santa Cruz,Data Not Available,Data Not Available,(831) 566-8834,051-201-09,,
9322,CCL20-0001832,Active,Provisional,Cultivation -  Specialty Mixed-Light Tier 1,Medicinal,4/30/21,4/30/22,4/30/21 0:00,Auburn Ridge LLC,Data Not Available,"John Miesner, John Phillips, Mark Heslip",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 380-6809,188-050-24,,
9324,CCL20-0001835,Active,Provisional,Cultivation -  Medium Outdoor,Adult-Use,10/15/20,10/15/22,9/15/21 0:00,"Emerald Mountain Farms, Inc.",Data Not Available,"Enrique Chavez, James Ruth, Norman Grimm, Reba Fontenot",Corporation,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(214) 960-0906,010-053-03,,
9326,CCL20-0001837,Active,Annual,Cultivation -  Processor,Medicinal,8/6/20,8/6/22,6/15/21 0:00,"Strong Agronomy Management, Inc.",Data Not Available,"Angus Mills, Darren Story, Johnathan Martishius, Michael McCarthy, Philip Engfer",Corporation,Data Not Available,Not Published,Data Not Available,CA,Santa Cruz,Data Not Available,Data Not Available,(415) 609-7482,109-131-15,,
9327,CCL20-0001838,Active,Annual,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Adult-Use,10/22/20,10/22/22,10/22/21 0:00,"Chamise Creek Farms, LLC",Data Not Available,Kamaal Owen,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 223-0170,218-161-007-000,,
9328,CCL20-0001839,Active,Provisional,Cultivation -  Specialty Cottage Outdoor,Adult-Use,1/13/21,1/13/22,1/13/21 0:00,Virgil Quiroga Cultivation,Data Not Available,VIRGIL QUIROGA,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 391-7875,176010-17,,
9330,CCL20-0001842,Active,Annual,Cultivation -  Processor,Adult-Use,3/19/21,3/19/22,3/19/21 0:00,Master Bango,Data Not Available,Ron Ferraro,Corporation,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 843-4997,059-340-021,,
9332,CCL20-0001849,Active,Annual,Cultivation -  Specialty Outdoor,Adult-Use,1/4/21,1/4/22,11/5/21 0:00,Sacred Seed,Data Not Available,"Andreas Mork, Joel Singer, Lillian Mork",General Partnership,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 499-4156,222-071-011-000,,
9333,CCL20-0001850,Active,Provisional,Cultivation -  Specialty Outdoor,Medicinal,4/30/21,4/30/22,4/30/21 0:00,Auburn Ridge LLC,Data Not Available,"John Miesner, John Phillips, Mark Heslip",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 380-6809,188-050-24,,
9334,CCL20-0001851,Active,Provisional,Cultivation -  Medium Outdoor,Adult-Use,3/4/21,3/4/22,3/4/21 0:00,Blue Lakes Organics,Data Not Available,Jose Franco,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(707) 272-8286,003-002-11,,
9335,CCL20-0001852,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,12/18/20,12/18/21,10/19/21 0:00,South Lake Farms,Data Not Available,Chris Jennings,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(707) 339-1447,013-013-11,,
9336,CCL20-0001853,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,12/18/20,12/18/21,10/19/21 0:00,South Lake Farms,Data Not Available,Chris Jennings,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(707) 339-1447,013-013-11,,
9337,CCL20-0001854,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,12/18/20,12/18/21,10/19/21 0:00,South Lake Farms,Data Not Available,Chris Jennings,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(707) 339-1447,013-013-11,,
9338,CCL20-0001855,Active,Annual,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Adult-Use,3/18/21,3/18/22,3/18/21 0:00,Humboldt's Native Sun LLC,Data Not Available,Data Not Available,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(831) 331-5590,221-261-001,,
9339,CCL20-0001857,Active,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,9/22/20,9/22/22,8/9/21 0:00,Sunny Shadows,Data Not Available,"Dimitrinka Stoilova, Marin Stoilov",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(925) 890-5940,210-051-080,,
9341,CCL20-0001861,Active,Provisional,Cultivation -  Medium Outdoor,Adult-Use,11/24/20,11/24/21,9/25/21 0:00,Ghost Dance LLC,Data Not Available,"Alexander Paul, Michael Colbruno",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(510) 385-9414,136-031-630-000,,
9342,CCL20-0001862,Active,Provisional,Cultivation -  Processor,Adult-Use,10/7/20,10/7/22,9/15/21 0:00,Work Right Building LLC,Data Not Available,Wil Crummer,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(805) 453-4110,008-032-51,,
9343,CCL20-0001863,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,12/27/20,12/27/21,10/28/21 0:00,Long Valley Farms,Data Not Available,Ethan Styles,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(707) 223-4346,053-370-34,,
9344,CCL20-0001865,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,12/18/20,12/18/21,10/19/21 0:00,South Lake Farms,Data Not Available,Chris Jennings,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(707) 339-1447,013-013-11,,
9345,CCL20-0001866,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,12/18/20,12/18/21,10/19/21 0:00,South Lake Farms,Data Not Available,Chris Jennings,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(707) 339-1447,013-013-11,,
9346,CCL20-0001867,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,12/18/20,12/18/21,10/19/21 0:00,South Lake Farms,Data Not Available,Chris Jennings,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(707) 339-1447,013-013-11,,
9347,CCL20-0001868,Active,Provisional,Cultivation -  Small Outdoor,Adult-Use,12/18/20,12/18/21,10/19/21 0:00,South Lake Farms,Data Not Available,Chris Jennings,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Lake,Data Not Available,Data Not Available,(707) 339-1447,013-013-11,,
9348,CCL20-0001869,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,12/8/20,12/8/21,10/9/21 0:00,"Hardy Green Garden, LLC",Data Not Available,Zay Xiong,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(414) 736-2191,014-440-51-00,,
9386,CCL20-0001870,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,7/28/21,7/28/22,7/28/21 0:00,"Three Creeks Holdings, LLC",Data Not Available,"Dan Stanek, Joe Klawitter",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 740-5399,522-032-011,,
9424,CCL20-0001872,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,8/2/21,8/2/22,8/2/21 0:00,Holistic Happiness Inc.,Data Not Available,"Chris Savage, Julie Savage",Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Data Not Available,(805) 501-1358,174-100-02-00,,
9425,CCL20-0001877,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,10/2/20,10/2/22,10/1/21 0:00,"Sennin Soul, LLC",Data Not Available,Michael Jones,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9426,CCL20-0001879,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,10/2/20,10/2/22,10/1/21 0:00,"Sennin Soul, LLC",Data Not Available,Michael Jones,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9427,CCL20-0001880,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,10/2/20,10/2/22,10/1/21 0:00,"Sennin Soul, LLC",Data Not Available,Michael Jones,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9428,CCL20-0001881,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,10/2/20,10/2/22,10/1/21 0:00,"Sennin Soul, LLC",Data Not Available,Michael Jones,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9429,CCL20-0001882,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,1/28/21,1/28/22,1/28/21 0:00,"Green Dorado, LLC",Data Not Available,Minh Dinh,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9430,CCL20-0001883,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,1/28/21,1/28/22,1/28/21 0:00,"Green Dorado, LLC",Data Not Available,Minh Dinh,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9431,CCL20-0001884,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,1/28/21,1/28/22,1/28/21 0:00,"Green Dorado, LLC",Data Not Available,Minh Dinh,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9432,CCL20-0001885,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,3/12/21,3/12/22,3/12/21 0:00,"Green Dorado, LLC",Data Not Available,Minh Dinh,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9433,CCL20-0001886,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,2/9/21,2/9/22,2/9/21 0:00,"Dynamic Daves, LLC",Data Not Available,David Hoang,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9434,CCL20-0001887,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,2/9/21,2/9/22,2/9/21 0:00,"Dynamic Daves, LLC",Data Not Available,David Hoang,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002-000,,
9435,CCL20-0001888,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,2/9/21,2/9/22,2/9/21 0:00,"Dynamic Daves, LLC",Data Not Available,David Hoang,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9436,CCL20-0001889,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,2/9/21,2/9/22,2/9/21 0:00,"Dynamic Daves, LLC",Data Not Available,David Hoang,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002-000,,
9437,CCL20-0001890,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,1/29/21,1/29/22,1/29/21 0:00,"Hardy Green Garden, LLC",Data Not Available,Zay Xiong,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(414) 736-2191,019-400-03-00,,
9438,CCL20-0001891,Active,Provisional,Cultivation -  Nursery,Medicinal,8/4/21,8/4/22,8/4/21 0:00,Oakfruitland LLC,Data Not Available,Linzi Liu,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Data Not Available,(909) 662-7922,34-2258-8-3,,
9439,CCL20-0001892,Active,Provisional,Cultivation -  Processor,Medicinal,6/1/21,6/1/22,6/1/21 0:00,Oakfruitland LLC,Data Not Available,Linzi Liu,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Data Not Available,(909) 662-7922,34-2258-8-3,,
9440,CCL20-0001893,Active,Provisional,Cultivation -  Specialty Indoor,Medicinal,8/4/21,8/4/22,8/4/21 0:00,Oakfruitland LLC,Data Not Available,Linzi Liu,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Data Not Available,(909) 662-7922,34-2258-8-3,,
9441,CCL20-0001894,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,3/5/21,3/5/22,3/5/21 0:00,"Woo Farms, LLC",Data Not Available,Trung Ly,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9442,CCL20-0001895,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,3/5/21,3/5/22,3/5/21 0:00,"Woo Farms, LLC",Data Not Available,Trung Ly,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9443,CCL20-0001896,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,3/5/21,3/5/22,3/5/21 0:00,"Woo Farms, LLC",Data Not Available,Trung Ly,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9444,CCL20-0001897,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,12/11/20,12/11/21,10/12/21 0:00,"Enlightened Peak, LLC",Data Not Available,Wongsai Vang,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Data Not Available,(608) 957-6508,019-400-04-00,,
9445,CCL20-0001898,Active,Provisional,Cultivation -  Small Outdoor,Medicinal,3/5/21,3/5/22,3/5/21 0:00,"Woo Farms, LLC",Data Not Available,Trung Ly,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Data Not Available,(707) 757-7094,022-090-002,,
9446,CCL20-0001899,Active,Provisional,Cultivation -  Medium Outdoor,Adult-Use,12/22/20,12/22/21,10/23/21 0:00,Redcrest Organics LLC,Data Not Available,John Deim,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 499-6355,209-351-022,,
9447,CCL20-0001901,Active,Annual,Cultivation -  Small Outdoor,Adult-Use,11/6/20,11/6/21,9/7/21 0:00,"Rabbit Ridge Ranch, LLC",Data Not Available,"Fernando Castano, Rhiannon Yard, Richard McLennan",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(714) 348-2170,107-232-008,,
9449,CCL20-0001903,Active,Provisional,Cultivation -  Specialty Outdoor,Adult-Use,12/23/20,12/23/21,10/24/21 0:00,Jaronimo LLC,Data Not Available,Iliyana Marinova,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 888-5757,221-021-040,,
9450,CCL20-0001904,Active,Provisional,Cultivation -  Specialty Mixed-Light Tier 1,Adult-Use,12/23/20,12/23/21,10/24/21 0:00,Jaronimo LLC,Data Not Available,Iliyana Marinova,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Data Not Available,(707) 888-5757,221-021-040,,
9451,CCL20-0001905,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Medicinal,11/25/20,11/25/22,10/21/21 0:00,South Fork River Holdings,Data Not Available,Terrance Strange,Corporation,Data Not Available,Not Published,Data Not Available,CA,Calaveras,Data Not Available,Data Not Available,(209) 419-2997,012-012-128-000,,
9452,CCL20-0001907,Active,Provisional,Cultivation -  Small Mixed-Light Tier 1,Medicinal,11/25/20,11/25/22,10/21/21 0:00,South Fork River Holdings,Data Not Available,Terrance Strange,Corporation,Data Not Available,Not Published,Data Not Available,CA,Calaveras,Data Not Available,Data Not Available,(209) 419-2997,012-012-128-000,,
